stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
101,G01,渋谷,,35.659097,139.702673,101,,0,,,
102,G02,表参道,,35.665042,139.712473,102,,0,,,
103,G03,外苑前,,35.670375,139.717825,103,,0,,,
104,G04,青山一丁目,,35.67279,139.724145,104,,0,,,
105,G05,赤坂見附,,35.676845,139.737347,105,,0,,,
106,G06,溜池山王,,35.671511,139.741943,106,,0,,,
107,G07,虎ノ門,,35.67016,139.75012,107,,0,,,
108,G08,新橋,,35.667382,139.758512,108,,0,,,
109,G09,銀座,,35.6715,139.765366,109,,0,,,
110,G10,京橋,,35.676704,139.77011,110,,0,,,
111,G11,日本橋,,35.681879,139.773335,111,,0,,,
112,G12,三越前,,35.687173,139.773582,112,,0,,,
113,G13,神田,,35.693715,139.77089,113,,0,,,
114,G14,末広町,,35.70278,139.771762,114,,0,,,
115,G15,上野広小路,,35.707765,139.773011,115,,0,,,
116,G16,上野,,35.711835,139.775625,116,,0,,,
117,G17,稲荷町,,35.711389,139.78221,117,,0,,,
118,G18,田原町,,35.709917,139.790306,118,,0,,,
119,G19,浅草,,35.710746,139.797774,119,,0,,,
201,M01,荻窪,,35.704175,139.61976,201,,0,,,
202,M02,南阿佐ケ谷,,35.699455,139.635575,202,,0,,,
203,M03,新高円寺,,35.69786,139.64851,203,,0,,,
204,M04,東高円寺,,35.697965,139.658295,204,,0,,,
205,M05,新中野,,35.697475,139.66951,205,,0,,,
206,Mb03,方南町,,35.683515,139.657935,206,,0,,,
207,Mb04,中野富士見町,,35.69082,139.668155,207,,0,,,
208,Mb05,中野新橋,,35.691685,139.674001,208,,0,,,
209,M06,中野坂上,,35.697085,139.682205,209,,0,,,
210,M07,西新宿,,35.694515,139.69256,210,,0,,,
211,M08,新宿,,35.692452,139.700548,211,,0,,,
212,M09,新宿三丁目,,35.69118,139.70421,212,,0,,,
213,M10,新宿御苑前,,35.688525,139.710915,213,,0,,,
214,M11,四谷三丁目,,35.687835,139.719325,214,,0,,,
